UserID,Password,Device,Location,age,sex,bmi,children,smoker,charges,UserType
1534,patient1534,Mobile,northeast,14,female,20.0,4,no,2534,Patient
1535,patient1535,Tablet,southwest,15,male,20.5,0,no,2535,Patient
1536,patient1536,Laptop,southeast,16,female,21.0,1,yes,2536,Patient
1537,patient1537,Mobile,northwest,17,male,21.5,2,no,2537,Patient
1538,patient1538,Tablet,northeast,18,female,22.0,3,no,2538,Patient
1539,patient1539,Laptop,southwest,19,male,22.5,4,yes,2539,Patient
1540,patient1540,Mobile,southeast,20,female,23.0,0,no,2540,Patient
1541,patient1541,Tablet,northwest,21,male,23.5,1,no,2541,Patient
1542,patient1542,Laptop,northeast,22,female,24.0,2,yes,2542,Patient
1543,patient1543,Mobile,southwest,23,male,24.5,3,no,2543,Patient
1544,patient1544,Tablet,southeast,24,female,25.0,4,no,2544,Patient
1545,patient1545,Laptop,northwest,25,male,25.5,0,yes,2545,Patient
1546,patient1546,Mobile,northeast,26,female,26.0,1,no,2546,Patient
1547,patient1547,Tablet,southwest,27,male,26.5,2,no,2547,Patient
1548,patient1548,Laptop,southeast,28,female,27.0,3,yes,2548,Patient
1549,patient1549,Mobile,northwest,29,male,27.5,4,no,2549,Patient
1550,patient1550,Tablet,northeast,30,female,28.0,0,no,2550,Patient
1551,patient1551,Laptop,southwest,31,male,28.5,1,yes,2551,Patient
1552,patient1552,Mobile,southeast,32,female,29.0,2,no,2552,Patient
1553,patient1553,Tablet,northwest,33,male,29.5,3,no,2553,Patient
1554,patient1554,Laptop,northeast,34,female,30.0,4,yes,2554,Patient
1555,patient1555,Mobile,southwest,35,male,30.5,0,no,2555,Patient
1556,patient1556,Tablet,southeast,36,female,31.0,1,no,2556,Patient
1557,patient1557,Laptop,northwest,37,male,31.5,2,yes,2557,Patient
1558,patient1558,Mobile,northeast,38,female,32.0,3,no,2558,Patient
1559,patient1559,Tablet,southwest,39,male,32.5,4,no,2559,Patient
1560,patient1560,Laptop,southeast,40,female,18.0,0,yes,2560,Patient
1561,patient1561,Mobile,northwest,41,male,18.5,1,no,2561,Patient
1562,patient1562,Tablet,northeast,42,female,19.0,2,no,2562,Patient
1563,patient1563,Laptop,southwest,43,male,19.5,3,yes,2563,Patient
1564,patient1564,Mobile,southeast,44,female,20.0,4,no,2564,Patient
1565,patient1565,Tablet,northwest,45,male,20.5,0,no,2565,Patient
1566,patient1566,Laptop,northeast,46,female,21.0,1,yes,2566,Patient
1567,patient1567,Mobile,southwest,47,male,21.5,2,no,2567,Patient
1568,patient1568,Tablet,southeast,48,female,22.0,3,no,2568,Patient
1569,patient1569,Laptop,northwest,49,male,22.5,4,yes,2569,Patient
1570,patient1570,Mobile,northeast,50,female,23.0,0,no,2570,Patient
1571,patient1571,Tablet,southwest,51,male,23.5,1,no,2571,Patient
1572,patient1572,Laptop,southeast,52,female,24.0,2,yes,2572,Patient
1573,patient1573,Mobile,northwest,53,male,24.5,3,no,2573,Patient
1574,patient1574,Tablet,northeast,54,female,25.0,4,no,2574,Patient
1575,patient1575,Laptop,southwest,55,male,25.5,0,yes,2575,Patient
1576,patient1576,Mobile,southeast,56,female,26.0,1,no,2576,Patient
1577,patient1577,Tablet,northwest,57,male,26.5,2,no,2577,Patient
1578,patient1578,Laptop,northeast,58,female,27.0,3,yes,2578,Patient
1579,patient1579,Mobile,southwest,59,male,27.5,4,no,2579,Patient
1580,patient1580,Tablet,southeast,60,female,28.0,0,no,2580,Patient
1581,patient1581,Laptop,northwest,61,male,28.5,1,yes,2581,Patient
1582,patient1582,Mobile,northeast,62,female,29.0,2,no,2582,Patient
1583,patient1583,Tablet,southwest,63,male,29.5,3,no,2583,Patient
1584,patient1584,Laptop,southeast,64,female,30.0,4,yes,2584,Patient
1585,patient1585,Mobile,northwest,65,male,30.5,0,no,2585,Patient
1586,patient1586,Tablet,northeast,66,female,31.0,1,no,2586,Patient
1587,patient1587,Laptop,southwest,67,male,31.5,2,yes,2587,Patient
1588,patient1588,Mobile,southeast,68,female,32.0,3,no,2588,Patient
1589,patient1589,Tablet,northwest,69,male,32.5,4,no,2589,Patient
1590,patient1590,Laptop,northeast,70,female,18.0,0,yes,2590,Patient
1591,patient1591,Mobile,southwest,71,male,18.5,1,no,2591,Patient
1592,patient1592,Tablet,southeast,72,female,19.0,2,no,2592,Patient
1593,patient1593,Laptop,northwest,73,male,19.5,3,yes,2593,Patient
1594,patient1594,Mobile,northeast,74,female,20.0,4,no,2594,Patient
1595,patient1595,Tablet,southwest,75,male,20.5,0,no,2595,Patient
1596,patient1596,Laptop,southeast,76,female,21.0,1,yes,2596,Patient
1597,patient1597,Mobile,northwest,77,male,21.5,2,no,2597,Patient
1598,patient1598,Tablet,northeast,78,female,22.0,3,no,2598,Patient
1599,patient1599,Laptop,southwest,79,male,22.5,4,yes,2599,Patient
1600,patient1600,Mobile,southeast,80,female,23.0,0,no,2600,Patient
1601,patient1601,Tablet,northwest,81,male,23.5,1,no,2601,Patient
1602,patient1602,Laptop,northeast,82,female,24.0,2,yes,2602,Patient
1603,patient1603,Mobile,southwest,83,male,24.5,3,no,2603,Patient
1604,patient1604,Tablet,southeast,84,female,25.0,4,no,2604,Patient
1605,patient1605,Laptop,northwest,85,male,25.5,0,yes,2605,Patient
1606,patient1606,Mobile,northeast,86,female,26.0,1,no,2606,Patient
1607,patient1607,Tablet,southwest,87,male,26.5,2,no,2607,Patient
1608,patient1608,Laptop,southeast,88,female,27.0,3,yes,2608,Patient
1609,patient1609,Mobile,northwest,89,male,27.5,4,no,2609,Patient
1610,patient1610,Tablet,northeast,90,female,28.0,0,no,2610,Patient
1611,patient1611,Laptop,southwest,91,male,28.5,1,yes,2611,Patient
1612,patient1612,Mobile,southeast,92,female,29.0,2,no,2612,Patient
1613,patient1613,Tablet,northwest,93,male,29.5,3,no,2613,Patient
1614,patient1614,Laptop,northeast,94,female,30.0,4,yes,2614,Patient
1615,patient1615,Mobile,southwest,95,male,30.5,0,no,2615,Patient
1616,patient1616,Tablet,southeast,96,female,31.0,1,no,2616,Patient
1617,patient1617,Laptop,northwest,97,male,31.5,2,yes,2617,Patient
1618,patient1618,Mobile,northeast,98,female,32.0,3,no,2618,Patient
1619,patient1619,Tablet,southwest,99,male,32.5,4,no,2619,Patient
1620,patient1620,Laptop,southeast,10,female,18.0,0,yes,2620,Patient
1621,patient1621,Mobile,northwest,11,male,18.5,1,no,2621,Patient
1622,patient1622,Tablet,northeast,12,female,19.0,2,no,2622,Patient
1623,patient1623,Laptop,southwest,13,male,19.5,3,yes,2623,Patient
1624,patient1624,Mobile,southeast,14,female,20.0,4,no,2624,Patient
1625,patient1625,Tablet,northwest,15,male,20.5,0,no,2625,Patient
1626,patient1626,Laptop,northeast,16,female,21.0,1,yes,2626,Patient
1627,patient1627,Mobile,southwest,17,male,21.5,2,no,2627,Patient
1628,patient1628,Tablet,southeast,18,female,22.0,3,no,2628,Patient
1629,patient1629,Laptop,northwest,19,male,22.5,4,yes,2629,Patient
1630,patient1630,Mobile,northeast,20,female,23.0,0,no,2630,Patient
1631,patient1631,Tablet,southwest,21,male,23.5,1,no,2631,Patient
1632,patient1632,Laptop,southeast,22,female,24.0,2,yes,2632,Patient
1633,patient1633,Mobile,northwest,23,male,24.5,3,no,2633,Patient
1634,patient1634,Tablet,northeast,24,female,25.0,4,no,2634,Patient
1635,patient1635,Laptop,southwest,25,male,25.5,0,yes,2635,Patient
1636,patient1636,Mobile,southeast,26,female,26.0,1,no,2636,Patient
1637,patient1637,Tablet,northwest,27,male,26.5,2,no,2637,Patient
1638,patient1638,Laptop,northeast,28,female,27.0,3,yes,2638,Patient
1639,patient1639,Mobile,southwest,29,male,27.5,4,no,2639,Patient
1640,patient1640,Tablet,southeast,30,female,28.0,0,no,2640,Patient
1641,patient1641,Laptop,northwest,31,male,28.5,1,yes,2641,Patient
1642,patient1642,Mobile,northeast,32,female,29.0,2,no,2642,Patient
1643,patient1643,Tablet,southwest,33,male,29.5,3,no,2643,Patient
1644,patient1644,Laptop,southeast,34,female,30.0,4,yes,2644,Patient
1645,patient1645,Mobile,northwest,35,male,30.5,0,no,2645,Patient
1646,patient1646,Tablet,northeast,36,female,31.0,1,no,2646,Patient
1647,patient1647,Laptop,southwest,37,male,31.5,2,yes,2647,Patient
1648,patient1648,Mobile,southeast,38,female,32.0,3,no,2648,Patient
1649,patient1649,Tablet,northwest,39,male,32.5,4,no,2649,Patient
1650,patient1650,Laptop,northeast,40,female,18.0,0,yes,2650,Patient
1651,patient1651,Mobile,southwest,41,male,18.5,1,no,2651,Patient
1652,patient1652,Tablet,southeast,42,female,19.0,2,no,2652,Patient
1653,patient1653,Laptop,northwest,43,male,19.5,3,yes,2653,Patient
1654,patient1654,Mobile,northeast,44,female,20.0,4,no,2654,Patient
1655,patient1655,Tablet,southwest,45,male,20.5,0,no,2655,Patient
1656,patient1656,Laptop,southeast,46,female,21.0,1,yes,2656,Patient
1657,patient1657,Mobile,northwest,47,male,21.5,2,no,2657,Patient
1658,patient1658,Tablet,northeast,48,female,22.0,3,no,2658,Patient
1659,patient1659,Laptop,southwest,49,male,22.5,4,yes,2659,Patient
1660,patient1660,Mobile,southeast,50,female,23.0,0,no,2660,Patient
1661,patient1661,Tablet,northwest,51,male,23.5,1,no,2661,Patient
1662,patient1662,Laptop,northeast,52,female,24.0,2,yes,2662,Patient
1663,patient1663,Mobile,southwest,53,male,24.5,3,no,2663,Patient
1664,patient1664,Tablet,southeast,54,female,25.0,4,no,2664,Patient
1665,patient1665,Laptop,northwest,55,male,25.5,0,yes,2665,Patient
1666,patient1666,Mobile,northeast,56,female,26.0,1,no,2666,Patient
1667,patient1667,Tablet,southwest,57,male,26.5,2,no,2667,Patient
1668,patient1668,Laptop,southeast,58,female,27.0,3,yes,2668,Patient
1669,patient1669,Mobile,northwest,59,male,27.5,4,no,2669,Patient
1670,patient1670,Tablet,northeast,60,female,28.0,0,no,2670,Patient
1671,patient1671,Laptop,southwest,61,male,28.5,1,yes,2671,Patient
1672,patient1672,Mobile,southeast,62,female,29.0,2,no,2672,Patient
1673,patient1673,Tablet,northwest,63,male,29.5,3,no,2673,Patient
1674,patient1674,Laptop,northeast,64,female,30.0,4,yes,2674,Patient
1675,patient1675,Mobile,southwest,65,male,30.5,0,no,2675,Patient
1676,patient1676,Tablet,southeast,66,female,31.0,1,no,2676,Patient
1677,patient1677,Laptop,northwest,67,male,31.5,2,yes,2677,Patient
1678,patient1678,Mobile,northeast,68,female,32.0,3,no,2678,Patient
1679,patient1679,Tablet,southwest,69,male,32.5,4,no,2679,Patient
1680,patient1680,Laptop,southeast,70,female,18.0,0,yes,2680,Patient
1681,patient1681,Mobile,northwest,71,male,18.5,1,no,2681,Patient
1682,patient1682,Tablet,northeast,72,female,19.0,2,no,2682,Patient
1683,patient1683,Laptop,southwest,73,male,19.5,3,yes,2683,Patient
1684,patient1684,Mobile,southeast,74,female,20.0,4,no,2684,Patient
1685,patient1685,Tablet,northwest,75,male,20.5,0,no,2685,Patient
1686,patient1686,Laptop,northeast,76,female,21.0,1,yes,2686,Patient
1687,patient1687,Mobile,southwest,77,male,21.5,2,no,2687,Patient
1688,patient1688,Tablet,southeast,78,female,22.0,3,no,2688,Patient
1689,patient1689,Laptop,northwest,79,male,22.5,4,yes,2689,Patient
1690,patient1690,Mobile,northeast,80,female,23.0,0,no,2690,Patient
1691,patient1691,Tablet,southwest,81,male,23.5,1,no,2691,Patient
1692,patient1692,Laptop,southeast,82,female,24.0,2,yes,2692,Patient
1693,patient1693,Mobile,northwest,83,male,24.5,3,no,2693,Patient
1694,patient1694,Tablet,northeast,84,female,25.0,4,no,2694,Patient
1695,patient1695,Laptop,southwest,85,male,25.5,0,yes,2695,Patient
1696,patient1696,Mobile,southeast,86,female,26.0,1,no,2696,Patient
1697,patient1697,Tablet,northwest,87,male,26.5,2,no,2697,Patient
1698,patient1698,Laptop,northeast,88,female,27.0,3,yes,2698,Patient
1699,patient1699,Mobile,southwest,89,male,27.5,4,no,2699,Patient
1700,patient1700,Tablet,southeast,90,female,28.0,0,no,2700,Patient
1701,patient1701,Laptop,northwest,91,male,28.5,1,yes,2701,Patient
1702,patient1702,Mobile,northeast,92,female,29.0,2,no,2702,Patient
1703,patient1703,Tablet,southwest,93,male,29.5,3,no,2703,Patient
1704,patient1704,Laptop,southeast,94,female,30.0,4,yes,2704,Patient
1705,patient1705,Mobile,northwest,95,male,30.5,0,no,2705,Patient
1706,patient1706,Tablet,northeast,96,female,31.0,1,no,2706,Patient
1707,patient1707,Laptop,southwest,97,male,31.5,2,yes,2707,Patient
1708,patient1708,Mobile,southeast,98,female,32.0,3,no,2708,Patient
1709,patient1709,Tablet,northwest,99,male,32.5,4,no,2709,Patient
1710,patient1710,Laptop,northeast,10,female,18.0,0,yes,2710,Patient
1711,patient1711,Mobile,southwest,11,male,18.5,1,no,2711,Patient
1712,patient1712,Tablet,southeast,12,female,19.0,2,no,2712,Patient
1713,patient1713,Laptop,northwest,13,male,19.5,3,yes,2713,Patient
1714,patient1714,Mobile,northeast,14,female,20.0,4,no,2714,Patient
1715,patient1715,Tablet,southwest,15,male,20.5,0,no,2715,Patient
1716,patient1716,Laptop,southeast,16,female,21.0,1,yes,2716,Patient
1717,patient1717,Mobile,northwest,17,male,21.5,2,no,2717,Patient
1718,patient1718,Tablet,northeast,18,female,22.0,3,no,2718,Patient
1719,patient1719,Laptop,southwest,19,male,22.5,4,yes,2719,Patient
1720,patient1720,Mobile,southeast,20,female,23.0,0,no,2720,Patient
1721,patient1721,Tablet,northwest,21,male,23.5,1,no,2721,Patient
1722,patient1722,Laptop,northeast,22,female,24.0,2,yes,2722,Patient
1723,patient1723,Mobile,southwest,23,male,24.5,3,no,2723,Patient
1724,patient1724,Tablet,southeast,24,female,25.0,4,no,2724,Patient
1725,patient1725,Laptop,northwest,25,male,25.5,0,yes,2725,Patient
1726,patient1726,Mobile,northeast,26,female,26.0,1,no,2726,Patient
1727,patient1727,Tablet,southwest,27,male,26.5,2,no,2727,Patient
1728,patient1728,Laptop,southeast,28,female,27.0,3,yes,2728,Patient
1729,patient1729,Mobile,northwest,29,male,27.5,4,no,2729,Patient
1730,patient1730,Tablet,northeast,30,female,28.0,0,no,2730,Patient
1731,patient1731,Laptop,southwest,31,male,28.5,1,yes,2731,Patient
1732,patient1732,Mobile,southeast,32,female,29.0,2,no,2732,Patient
1733,patient1733,Tablet,northwest,33,male,29.5,3,no,2733,Patient
1734,patient1734,Laptop,northeast,34,female,30.0,4,yes,2734,Patient
1735,patient1735,Mobile,southwest,35,male,30.5,0,no,2735,Patient
1736,patient1736,Tablet,southeast,36,female,31.0,1,no,2736,Patient
1737,patient1737,Laptop,northwest,37,male,31.5,2,yes,2737,Patient
1738,patient1738,Mobile,northeast,38,female,32.0,3,no,2738,Patient
1739,patient1739,Tablet,southwest,39,male,32.5,4,no,2739,Patient
1740,patient1740,Laptop,southeast,40,female,18.0,0,yes,2740,Patient
1741,patient1741,Mobile,northwest,41,male,18.5,1,no,2741,Patient
1742,patient1742,Tablet,northeast,42,female,19.0,2,no,2742,Patient
1743,patient1743,Laptop,southwest,43,male,19.5,3,yes,2743,Patient
1744,patient1744,Mobile,southeast,44,female,20.0,4,no,2744,Patient
1745,patient1745,Tablet,northwest,45,male,20.5,0,no,2745,Patient
1746,patient1746,Laptop,northeast,46,female,21.0,1,yes,2746,Patient
1747,patient1747,Mobile,southwest,47,male,21.5,2,no,2747,Patient
1748,patient1748,Tablet,southeast,48,female,22.0,3,no,2748,Patient
1749,patient1749,Laptop,northwest,49,male,22.5,4,yes,2749,Patient
1750,patient1750,Mobile,northeast,50,female,23.0,0,no,2750,Patient
1751,patient1751,Tablet,southwest,51,male,23.5,1,no,2751,Patient
1752,patient1752,Laptop,southeast,52,female,24.0,2,yes,2752,Patient
1753,patient1753,Mobile,northwest,53,male,24.5,3,no,2753,Patient
1754,patient1754,Tablet,northeast,54,female,25.0,4,no,2754,Patient
1755,patient1755,Laptop,southwest,55,male,25.5,0,yes,2755,Patient
1756,patient1756,Mobile,southeast,56,female,26.0,1,no,2756,Patient
1757,patient1757,Tablet,northwest,57,male,26.5,2,no,2757,Patient
1758,patient1758,Laptop,northeast,58,female,27.0,3,yes,2758,Patient
1759,patient1759,Mobile,southwest,59,male,27.5,4,no,2759,Patient
1760,patient1760,Tablet,southeast,60,female,28.0,0,no,2760,Patient
1761,patient1761,Laptop,northwest,61,male,28.5,1,yes,2761,Patient
1762,patient1762,Mobile,northeast,62,female,29.0,2,no,2762,Patient
1763,patient1763,Tablet,southwest,63,male,29.5,3,no,2763,Patient
1764,patient1764,Laptop,southeast,64,female,30.0,4,yes,2764,Patient
1765,patient1765,Mobile,northwest,65,male,30.5,0,no,2765,Patient
1766,patient1766,Tablet,northeast,66,female,31.0,1,no,2766,Patient
1767,patient1767,Laptop,southwest,67,male,31.5,2,yes,2767,Patient
1768,patient1768,Mobile,southeast,68,female,32.0,3,no,2768,Patient
1769,patient1769,Tablet,northwest,69,male,32.5,4,no,2769,Patient
1770,patient1770,Laptop,northeast,70,female,18.0,0,yes,2770,Patient
1771,patient1771,Mobile,southwest,71,male,18.5,1,no,2771,Patient
1772,patient1772,Tablet,southeast,72,female,19.0,2,no,2772,Patient
1773,patient1773,Laptop,northwest,73,male,19.5,3,yes,2773,Patient
1774,patient1774,Mobile,northeast,74,female,20.0,4,no,2774,Patient
1775,patient1775,Tablet,southwest,75,male,20.5,0,no,2775,Patient
1776,patient1776,Laptop,southeast,76,female,21.0,1,yes,2776,Patient
1777,patient1777,Mobile,northwest,77,male,21.5,2,no,2777,Patient
1778,patient1778,Tablet,northeast,78,female,22.0,3,no,2778,Patient
1779,patient1779,Laptop,southwest,79,male,22.5,4,yes,2779,Patient
1780,patient1780,Mobile,southeast,80,female,23.0,0,no,2780,Patient
1781,patient1781,Tablet,northwest,81,male,23.5,1,no,2781,Patient
1782,patient1782,Laptop,northeast,82,female,24.0,2,yes,2782,Patient
1783,patient1783,Mobile,southwest,83,male,24.5,3,no,2783,Patient
1784,patient1784,Tablet,southeast,84,female,25.0,4,no,2784,Patient
1785,patient1785,Laptop,northwest,85,male,25.5,0,yes,2785,Patient
1786,patient1786,Mobile,northeast,86,female,26.0,1,no,2786,Patient
1787,patient1787,Tablet,southwest,87,male,26.5,2,no,2787,Patient
1788,patient1788,Laptop,southeast,88,female,27.0,3,yes,2788,Patient
1789,patient1789,Mobile,northwest,89,male,27.5,4,no,2789,Patient
1790,patient1790,Tablet,northeast,90,female,28.0,0,no,2790,Patient
1791,patient1791,Laptop,southwest,91,male,28.5,1,yes,2791,Patient
1792,patient1792,Mobile,southeast,92,female,29.0,2,no,2792,Patient
1793,patient1793,Tablet,northwest,93,male,29.5,3,no,2793,Patient
1794,patient1794,Laptop,northeast,94,female,30.0,4,yes,2794,Patient
1795,patient1795,Mobile,southwest,95,male,30.5,0,no,2795,Patient
1796,patient1796,Tablet,southeast,96,female,31.0,1,no,2796,Patient
1797,patient1797,Laptop,northwest,97,male,31.5,2,yes,2797,Patient
1798,patient1798,Mobile,northeast,98,female,32.0,3,no,2798,Patient
1799,patient1799,Tablet,southwest,99,male,32.5,4,no,2799,Patient
1800,patient1800,Laptop,southeast,10,female,18.0,0,yes,2800,Patient
1801,patient1801,Mobile,northwest,11,male,18.5,1,no,2801,Patient
1802,patient1802,Tablet,northeast,12,female,19.0,2,no,2802,Patient
1803,patient1803,Laptop,southwest,13,male,19.5,3,yes,2803,Patient
1804,patient1804,Mobile,southeast,14,female,20.0,4,no,2804,Patient
1805,patient1805,Tablet,northwest,15,male,20.5,0,no,2805,Patient
1806,patient1806,Laptop,northeast,16,female,21.0,1,yes,2806,Patient
1807,patient1807,Mobile,southwest,17,male,21.5,2,no,2807,Patient
1808,patient1808,Tablet,southeast,18,female,22.0,3,no,2808,Patient
1809,patient1809,Laptop,northwest,19,male,22.5,4,yes,2809,Patient
1810,patient1810,Mobile,northeast,20,female,23.0,0,no,2810,Patient
1811,patient1811,Tablet,southwest,21,male,23.5,1,no,2811,Patient
1812,patient1812,Laptop,southeast,22,female,24.0,2,yes,2812,Patient
1813,patient1813,Mobile,northwest,23,male,24.5,3,no,2813,Patient
1814,patient1814,Tablet,northeast,24,female,25.0,4,no,2814,Patient
1815,patient1815,Laptop,southwest,25,male,25.5,0,yes,2815,Patient
1816,patient1816,Mobile,southeast,26,female,26.0,1,no,2816,Patient
1817,patient1817,Tablet,northwest,27,male,26.5,2,no,2817,Patient
1818,patient1818,Laptop,northeast,28,female,27.0,3,yes,2818,Patient
1819,patient1819,Mobile,southwest,29,male,27.5,4,no,2819,Patient
1820,patient1820,Tablet,southeast,30,female,28.0,0,no,2820,Patient
1821,patient1821,Laptop,northwest,31,male,28.5,1,yes,2821,Patient
1822,patient1822,Mobile,northeast,32,female,29.0,2,no,2822,Patient
1823,patient1823,Tablet,southwest,33,male,29.5,3,no,2823,Patient
1824,patient1824,Laptop,southeast,34,female,30.0,4,yes,2824,Patient
1825,patient1825,Mobile,northwest,35,male,30.5,0,no,2825,Patient
1826,patient1826,Tablet,northeast,36,female,31.0,1,no,2826,Patient
1827,patient1827,Laptop,southwest,37,male,31.5,2,yes,2827,Patient
1828,patient1828,Mobile,southeast,38,female,32.0,3,no,2828,Patient
1829,patient1829,Tablet,northwest,39,male,32.5,4,no,2829,Patient
1830,patient1830,Laptop,northeast,40,female,18.0,0,yes,2830,Patient
1831,patient1831,Mobile,southwest,41,male,18.5,1,no,2831,Patient
1832,patient1832,Tablet,southeast,42,female,19.0,2,no,2832,Patient
1833,patient1833,Laptop,northwest,43,male,19.5,3,yes,2833,Patient
1834,patient1834,Mobile,northeast,44,female,20.0,4,no,2834,Patient
1835,patient1835,Tablet,southwest,45,male,20.5,0,no,2835,Patient
1836,patient1836,Laptop,southeast,46,female,21.0,1,yes,2836,Patient
1837,patient1837,Mobile,northwest,47,male,21.5,2,no,2837,Patient
1838,patient1838,Tablet,northeast,48,female,22.0,3,no,2838,Patient
1839,patient1839,Laptop,southwest,49,male,22.5,4,yes,2839,Patient
1840,patient1840,Mobile,southeast,50,female,23.0,0,no,2840,Patient
1841,patient1841,Tablet,northwest,51,male,23.5,1,no,2841,Patient
1842,patient1842,Laptop,northeast,52,female,24.0,2,yes,2842,Patient
1843,patient1843,Mobile,southwest,53,male,24.5,3,no,2843,Patient
1844,patient1844,Tablet,southeast,54,female,25.0,4,no,2844,Patient
1845,patient1845,Laptop,northwest,55,male,25.5,0,yes,2845,Patient
1846,patient1846,Mobile,northeast,56,female,26.0,1,no,2846,Patient
1847,patient1847,Tablet,southwest,57,male,26.5,2,no,2847,Patient
1848,patient1848,Laptop,southeast,58,female,27.0,3,yes,2848,Patient
1849,patient1849,Mobile,northwest,59,male,27.5,4,no,2849,Patient
1850,patient1850,Tablet,northeast,60,female,28.0,0,no,2850,Patient
1851,patient1851,Laptop,southwest,61,male,28.5,1,yes,2851,Patient
1852,patient1852,Mobile,southeast,62,female,29.0,2,no,2852,Patient
1853,patient1853,Tablet,northwest,63,male,29.5,3,no,2853,Patient
1854,patient1854,Laptop,northeast,64,female,30.0,4,yes,2854,Patient
1855,patient1855,Mobile,southwest,65,male,30.5,0,no,2855,Patient
1856,patient1856,Tablet,southeast,66,female,31.0,1,no,2856,Patient
1857,patient1857,Laptop,northwest,67,male,31.5,2,yes,2857,Patient
1858,patient1858,Mobile,northeast,68,female,32.0,3,no,2858,Patient
1859,patient1859,Tablet,southwest,69,male,32.5,4,no,2859,Patient
1860,patient1860,Laptop,southeast,70,female,18.0,0,yes,2860,Patient
1861,patient1861,Mobile,northwest,71,male,18.5,1,no,2861,Patient
1862,patient1862,Tablet,northeast,72,female,19.0,2,no,2862,Patient
1863,patient1863,Laptop,southwest,73,male,19.5,3,yes,2863,Patient
1864,patient1864,Mobile,southeast,74,female,20.0,4,no,2864,Patient
1865,patient1865,Tablet,northwest,75,male,20.5,0,no,2865,Patient
1866,patient1866,Laptop,northeast,76,female,21.0,1,yes,2866,Patient
1867,patient1867,Mobile,southwest,77,male,21.5,2,no,2867,Patient
1868,patient1868,Tablet,southeast,78,female,22.0,3,no,2868,Patient
1869,patient1869,Laptop,northwest,79,male,22.5,4,yes,2869,Patient
1870,patient1870,Mobile,northeast,80,female,23.0,0,no,2870,Patient
1871,patient1871,Tablet,southwest,81,male,23.5,1,no,2871,Patient
1872,patient1872,Laptop,southeast,82,female,24.0,2,yes,2872,Patient
1873,patient1873,Mobile,northwest,83,male,24.5,3,no,2873,Patient
1874,patient1874,Tablet,northeast,84,female,25.0,4,no,2874,Patient
1875,patient1875,Laptop,southwest,85,male,25.5,0,yes,2875,Patient
1876,patient1876,Mobile,southeast,86,female,26.0,1,no,2876,Patient
1877,patient1877,Tablet,northwest,87,male,26.5,2,no,2877,Patient
1878,patient1878,Laptop,northeast,88,female,27.0,3,yes,2878,Patient
1879,patient1879,Mobile,southwest,89,male,27.5,4,no,2879,Patient
1880,patient1880,Tablet,southeast,90,female,28.0,0,no,2880,Patient
1881,patient1881,Laptop,northwest,91,male,28.5,1,yes,2881,Patient
1882,patient1882,Mobile,northeast,92,female,29.0,2,no,2882,Patient
1883,patient1883,Tablet,southwest,93,male,29.5,3,no,2883,Patient
1884,patient1884,Laptop,southeast,94,female,30.0,4,yes,2884,Patient
1885,patient1885,Mobile,northwest,95,male,30.5,0,no,2885,Patient
1886,patient1886,Tablet,northeast,96,female,31.0,1,no,2886,Patient
1887,patient1887,Laptop,southwest,97,male,31.5,2,yes,2887,Patient
1888,patient1888,Mobile,southeast,98,female,32.0,3,no,2888,Patient
1889,patient1889,Tablet,northwest,99,male,32.5,4,no,2889,Patient
1890,patient1890,Laptop,northeast,10,female,18.0,0,yes,2890,Patient
1891,patient1891,Mobile,southwest,11,male,18.5,1,no,2891,Patient
1892,patient1892,Tablet,southeast,12,female,19.0,2,no,2892,Patient
1893,patient1893,Laptop,northwest,13,male,19.5,3,yes,2893,Patient
1894,patient1894,Mobile,northeast,14,female,20.0,4,no,2894,Patient
1895,patient1895,Tablet,southwest,15,male,20.5,0,no,2895,Patient
1896,patient1896,Laptop,southeast,16,female,21.0,1,yes,2896,Patient
1897,patient1897,Mobile,northwest,17,male,21.5,2,no,2897,Patient
1898,patient1898,Tablet,northeast,18,female,22.0,3,no,2898,Patient
1899,patient1899,Laptop,southwest,19,male,22.5,4,yes,2899,Patient
1900,patient1900,Mobile,southeast,20,female,23.0,0,no,2900,Patient
1901,patient1901,Tablet,northwest,21,male,23.5,1,no,2901,Patient
1902,patient1902,Laptop,northeast,22,female,24.0,2,yes,2902,Patient
1903,patient1903,Mobile,southwest,23,male,24.5,3,no,2903,Patient
1904,patient1904,Tablet,southeast,24,female,25.0,4,no,2904,Patient
1905,patient1905,Laptop,northwest,25,male,25.5,0,yes,2905,Patient
1906,patient1906,Mobile,northeast,26,female,26.0,1,no,2906,Patient
1907,patient1907,Tablet,southwest,27,male,26.5,2,no,2907,Patient
1908,patient1908,Laptop,southeast,28,female,27.0,3,yes,2908,Patient
1909,patient1909,Mobile,northwest,29,male,27.5,4,no,2909,Patient
1910,patient1910,Tablet,northeast,30,female,28.0,0,no,2910,Patient
1911,patient1911,Laptop,southwest,31,male,28.5,1,yes,2911,Patient
1912,patient1912,Mobile,southeast,32,female,29.0,2,no,2912,Patient
1913,patient1913,Tablet,northwest,33,male,29.5,3,no,2913,Patient
1914,patient1914,Laptop,northeast,34,female,30.0,4,yes,2914,Patient
1915,patient1915,Mobile,southwest,35,male,30.5,0,no,2915,Patient
1916,patient1916,Tablet,southeast,36,female,31.0,1,no,2916,Patient
1917,patient1917,Laptop,northwest,37,male,31.5,2,yes,2917,Patient
